orderNumber,orderDate,requiredDate,status,customerNumber,totalAmount,paymentMethod
104569,2025-07-25,2025-08-07,Resolved,975,513.4,Credit Card
104570,2024-07-13,2024-07-19,Disputed,990,1570.21,Bank Transfer
104571,2023-08-21,2023-09-10,On Hold,914,480.04,Credit Card
104572,2025-11-25,2025-12-08,Processing,223,516.19,Credit Card
104573,2025-12-28,2026-01-05,Processing,242,1452.65,PayPal
104574,2023-01-26,2023-02-02,Shipped,744,4384.31,Mobile Payment
104575,2025-03-19,2025-03-27,Resolved,489,4168.99,PayPal
104576,2023-11-20,2023-11-23,Disputed,321,1238.25,Bank Transfer
104577,2024-06-02,2024-06-10,Shipped,435,2207.85,Credit Card
104578,2025-07-06,2025-07-24,Shipped,319,3864.93,PayPal
104579,2024-02-10,2024-03-01,Shipped,724,4550.09,Credit Card
104580,2025-03-20,2025-04-07,Shipped,995,2697.71,Cash
104581,2025-10-19,2025-11-06,Processing,77,203.39,PayPal
104582,2024-01-01,2024-01-13,Processing,54,107.22,Bank Transfer
104583,2023-03-15,2023-03-29,Processing,20,3441.17,Bank Transfer
104584,2025-10-06,2025-10-13,Shipped,474,4022.61,Credit Card
104585,2024-07-20,2024-07-28,Shipped,297,4427.39,Credit Card
104586,2025-12-25,2026-01-03,Shipped,498,4990.46,Credit Card
104587,2024-04-24,2024-05-14,Shipped,190,1101.55,PayPal
104588,2023-12-13,2024-01-01,Shipped,930,1909.73,Credit Card
104589,2023-12-07,2023-12-24,Shipped,437,2582.28,Credit Card
104590,2023-03-23,2023-04-03,Shipped,898,1165.08,Mobile Payment
104591,2025-07-24,2025-08-03,Shipped,629,3012.42,PayPal
104592,2023-05-25,2023-05-30,Processing,699,2895.1,Credit Card
104593,2023-06-15,2023-06-24,Shipped,320,3537.01,Bank Transfer
104594,2024-12-09,2024-12-12,Processing,876,4983.32,Credit Card
104595,2025-09-08,2025-09-22,Shipped,572,2760.14,Bank Transfer
104596,2024-09-01,2024-09-13,On Hold,625,3061.72,Mobile Payment
104597,2024-02-10,2024-02-24,Shipped,517,2083.66,Mobile Payment
104598,2023-09-14,2023-09-19,Shipped,957,62.37,Credit Card
104599,2025-01-04,2025-01-09,Cancelled,843,1289.74,Credit Card
104600,2025-01-05,2025-01-16,Processing,167,4501.62,PayPal
104601,2024-11-20,2024-11-26,Shipped,867,4123.22,Bank Transfer
104602,2024-11-01,2024-11-06,Shipped,99,2911.27,Credit Card
104603,2024-12-26,2025-01-01,Resolved,721,4619.58,Credit Card
104604,2025-04-21,2025-05-09,Shipped,110,3364.26,Mobile Payment
104605,2025-05-28,2025-06-07,Shipped,365,3672.0,Credit Card
104606,2024-11-17,2024-11-20,Shipped,504,1190.57,Cash
104607,2023-10-19,2023-10-26,Shipped,138,2101.95,Bank Transfer
104608,2025-10-25,2025-11-11,Processing,981,202.49,Bank Transfer
104609,2023-12-20,2023-12-29,Cancelled,559,564.62,PayPal
104610,2025-06-22,2025-06-27,Processing,895,2634.01,PayPal
104611,2024-04-16,2024-04-30,Resolved,315,3375.35,Bank Transfer
104612,2024-10-17,2024-10-24,Disputed,123,357.68,Credit Card
104613,2024-10-11,2024-10-27,Shipped,878,2492.73,Bank Transfer
104614,2023-05-25,2023-05-30,Shipped,862,4770.09,Credit Card
104615,2023-08-04,2023-08-07,Disputed,516,2016.74,Mobile Payment
104616,2023-04-21,2023-05-07,Processing,343,3908.44,PayPal
104617,2024-06-15,2024-06-18,Shipped,834,4639.26,Credit Card
104618,2023-02-08,2023-02-18,Processing,305,2737.97,Credit Card
104619,2023-07-09,2023-07-13,Resolved,133,343.27,Credit Card
104620,2023-06-05,2023-06-16,Shipped,90,2241.46,Credit Card
104621,2024-06-20,2024-07-06,Shipped,650,2753.01,PayPal
104622,2024-01-28,2024-02-05,Processing,289,2841.52,PayPal
104623,2023-01-23,2023-02-01,On Hold,986,107.9,Credit Card
104624,2024-09-29,2024-10-17,Shipped,742,1028.63,Credit Card
104625,2023-08-02,2023-08-06,Shipped,68,4354.59,Bank Transfer
104626,2024-08-25,2024-09-09,Shipped,13,3146.89,Credit Card
104627,2023-09-07,2023-09-17,Shipped,342,4800.41,Credit Card
104628,2024-09-13,2024-09-20,Shipped,484,3800.4,Mobile Payment
104629,2023-09-19,2023-09-29,Shipped,366,2119.2,Cash
104630,2025-08-08,2025-08-15,On Hold,501,1891.98,Bank Transfer
104631,2025-12-06,2025-12-26,Resolved,568,2486.6,PayPal
104632,2025-07-18,2025-08-05,Shipped,754,2192.58,Credit Card
104633,2023-05-11,2023-05-20,Shipped,476,3283.13,Credit Card
104634,2024-03-12,2024-04-01,Shipped,995,2870.93,PayPal
104635,2023-11-26,2023-11-30,Shipped,488,1128.0,Credit Card
104636,2023-08-28,2023-09-08,Shipped,758,2508.95,Mobile Payment
104637,2023-06-23,2023-07-10,Processing,229,1406.34,PayPal
104638,2023-03-04,2023-03-22,Disputed,593,3288.32,Bank Transfer
104639,2023-03-24,2023-04-03,Cancelled,815,539.18,Cash
104640,2024-10-15,2024-11-03,Shipped,198,4536.33,Credit Card
104641,2024-10-28,2024-11-07,On Hold,738,705.34,Credit Card
104642,2024-07-25,2024-08-06,Cancelled,786,1181.51,Credit Card
104643,2023-06-16,2023-06-29,Shipped,966,2055.84,PayPal
104644,2025-05-11,2025-05-28,Shipped,56,3695.71,Mobile Payment
104645,2023-06-02,2023-06-16,Shipped,573,3285.37,Credit Card
104646,2024-12-10,2024-12-24,On Hold,357,3596.35,Bank Transfer
104647,2024-10-16,2024-10-27,Shipped,778,4247.85,Credit Card
104648,2025-11-23,2025-12-09,Shipped,716,4838.59,Cash
104649,2023-12-04,2023-12-11,Disputed,819,533.74,Mobile Payment
104650,2023-03-21,2023-04-07,Processing,696,3332.09,Mobile Payment
104651,2023-02-14,2023-02-26,Shipped,994,344.91,Credit Card
104652,2023-12-22,2024-01-03,Shipped,705,2220.75,PayPal
104653,2023-02-01,2023-02-12,Shipped,910,119.81,PayPal
104654,2024-09-28,2024-10-18,Shipped,496,413.68,Credit Card
104655,2024-07-13,2024-07-20,Disputed,130,3849.11,Credit Card
104656,2025-10-16,2025-10-20,On Hold,577,2745.33,Credit Card
104657,2023-08-24,2023-08-27,Disputed,515,2318.61,Bank Transfer
104658,2024-04-17,2024-04-27,Shipped,475,3883.91,PayPal
104659,2024-08-24,2024-09-03,Processing,30,2320.59,Credit Card
104660,2025-02-09,2025-02-25,Processing,580,4959.43,Cash
104661,2024-06-09,2024-06-13,Processing,655,3880.11,Credit Card
104662,2024-04-11,2024-04-30,Disputed,823,2322.87,PayPal
104663,2025-10-21,2025-10-28,Shipped,862,2870.18,Credit Card
104664,2023-02-15,2023-02-27,Processing,125,530.88,Mobile Payment
104665,2024-01-28,2024-02-01,Shipped,437,3840.18,Credit Card
104666,2023-10-06,2023-10-16,Shipped,271,4612.02,PayPal
104667,2025-01-31,2025-02-06,Shipped,128,834.43,Credit Card
104668,2023-06-15,2023-07-03,Shipped,252,1359.78,Mobile Payment
104669,2025-07-31,2025-08-11,Shipped,864,777.01,Cash
104670,2025-08-18,2025-08-30,Shipped,833,3970.77,Bank Transfer
104671,2024-11-08,2024-11-17,Shipped,323,461.59,PayPal
104672,2023-11-14,2023-11-23,Shipped,842,1686.1,Credit Card
104673,2023-05-17,2023-05-23,Shipped,943,4505.39,PayPal
104674,2023-02-26,2023-03-13,Shipped,105,1242.99,Credit Card
104675,2024-02-22,2024-02-26,Processing,370,4356.36,Credit Card
104676,2024-09-25,2024-10-06,Shipped,886,2122.04,Mobile Payment
104677,2024-05-15,2024-05-29,Processing,574,1331.24,Credit Card
104678,2025-05-19,2025-05-25,Shipped,420,547.8,PayPal
104679,2024-09-29,2024-10-10,Processing,424,3961.57,Credit Card
104680,2024-07-17,2024-07-30,Shipped,450,3817.13,Mobile Payment
104681,2024-10-10,2024-10-30,Disputed,412,2652.19,Bank Transfer
104682,2025-01-25,2025-01-29,Shipped,277,4258.31,PayPal
104683,2024-09-28,2024-10-02,Shipped,197,672.16,Credit Card
104684,2025-01-28,2025-02-07,Processing,524,284.54,Credit Card
104685,2024-11-13,2024-11-21,Shipped,31,1683.64,Mobile Payment
104686,2025-10-12,2025-10-25,Shipped,510,3581.78,PayPal
104687,2025-07-12,2025-07-21,Shipped,808,3950.71,Credit Card
104688,2023-09-27,2023-10-11,Shipped,721,3507.65,Credit Card
104689,2025-09-15,2025-09-26,Shipped,932,1371.0,Credit Card
104690,2024-05-17,2024-05-21,Shipped,290,4034.63,Credit Card
104691,2023-01-18,2023-02-02,Shipped,895,2557.62,Credit Card
104692,2024-09-01,2024-09-21,Shipped,984,3709.87,Credit Card
104693,2025-01-17,2025-01-26,Shipped,608,1143.21,Cash
104694,2024-12-21,2025-01-02,On Hold,389,108.39,Credit Card
104695,2023-09-06,2023-09-09,Processing,261,126.66,Credit Card
104696,2025-01-08,2025-01-19,Processing,363,3657.04,PayPal
104697,2023-03-31,2023-04-05,Processing,62,2869.66,Mobile Payment
104698,2024-03-31,2024-04-07,Processing,762,1268.1,Credit Card
104699,2023-10-21,2023-11-05,Disputed,370,3343.8,Cash
104700,2023-08-02,2023-08-20,Shipped,128,3429.76,Bank Transfer
104701,2024-03-21,2024-03-28,Shipped,665,4127.03,Bank Transfer
104702,2024-08-31,2024-09-10,On Hold,612,2545.04,PayPal
104703,2024-07-01,2024-07-08,Shipped,587,1790.65,PayPal
104704,2024-05-12,2024-05-28,Shipped,872,2499.38,Mobile Payment
104705,2025-04-28,2025-05-09,Shipped,818,1534.94,PayPal
104706,2024-12-26,2025-01-09,Processing,751,2537.83,Credit Card
104707,2025-07-07,2025-07-16,Processing,505,3549.6,Credit Card
104708,2023-10-22,2023-11-08,Processing,542,1146.77,Cash
104709,2024-07-27,2024-07-30,Shipped,615,4825.13,Credit Card
104710,2023-09-22,2023-10-10,Shipped,473,2046.23,Bank Transfer
104711,2023-03-04,2023-03-15,Disputed,285,3643.36,Credit Card
104712,2025-01-20,2025-01-26,Shipped,566,1891.98,PayPal
104713,2023-09-09,2023-09-12,Shipped,961,683.61,Cash
104714,2023-09-26,2023-10-16,Processing,166,194.12,Bank Transfer
104715,2024-08-20,2024-09-02,Shipped,174,3966.74,Mobile Payment
104716,2023-10-04,2023-10-21,Processing,922,2102.89,Credit Card
104717,2024-07-12,2024-07-20,Shipped,216,1595.14,Credit Card
104718,2024-04-14,2024-05-01,Shipped,807,670.3,Credit Card
104719,2024-03-18,2024-04-03,Processing,593,939.6,Bank Transfer
104720,2024-12-06,2024-12-12,Shipped,142,1899.88,Credit Card
104721,2023-12-05,2023-12-10,Shipped,916,3142.02,Credit Card
104722,2025-12-04,2025-12-19,Disputed,583,3334.08,Credit Card
104723,2024-12-04,2024-12-13,Processing,70,1809.16,Credit Card
104724,2024-05-24,2024-05-30,Disputed,365,911.67,PayPal
104725,2024-02-03,2024-02-08,Shipped,228,156.45,Bank Transfer
104726,2025-01-10,2025-01-14,Shipped,215,4207.28,Credit Card
104727,2024-04-11,2024-04-17,Disputed,627,2384.29,Credit Card
104728,2024-07-17,2024-07-22,Processing,530,1702.73,Cash
104729,2023-11-24,2023-12-11,On Hold,383,3034.65,Bank Transfer
104730,2023-02-24,2023-03-15,Shipped,558,3582.33,Credit Card
104731,2023-05-01,2023-05-19,Shipped,29,2806.07,PayPal
104732,2023-06-24,2023-07-02,Resolved,125,2614.62,Bank Transfer
104733,2024-07-25,2024-08-08,Shipped,611,4979.85,PayPal
104734,2025-04-26,2025-04-30,Shipped,215,381.55,Credit Card
104735,2025-11-22,2025-12-09,Resolved,118,2303.92,Credit Card
104736,2023-03-02,2023-03-11,Shipped,15,4096.16,PayPal
104737,2023-04-27,2023-05-13,Processing,908,3027.02,Mobile Payment
104738,2025-08-10,2025-08-23,Shipped,978,3977.5,Credit Card
104739,2024-03-28,2024-03-31,Shipped,526,3128.24,Credit Card
104740,2024-12-16,2025-01-04,Processing,497,1626.09,PayPal
104741,2024-11-23,2024-11-26,Shipped,589,3766.52,Credit Card
104742,2023-03-30,2023-04-11,Cancelled,931,2191.5,Mobile Payment
104743,2025-03-11,2025-03-27,Cancelled,694,1969.76,Credit Card
104744,2025-10-24,2025-11-09,Disputed,107,2703.18,Credit Card
104745,2023-10-03,2023-10-07,Shipped,991,4594.7,PayPal
104746,2024-07-07,2024-07-20,Resolved,699,4772.38,Credit Card
104747,2025-04-01,2025-04-08,Shipped,898,1933.4,PayPal
104748,2024-08-28,2024-09-06,Processing,926,1436.24,Credit Card
104749,2025-02-12,2025-03-01,Shipped,35,2210.89,Cash
104750,2025-05-09,2025-05-28,Processing,886,4680.32,Cash
104751,2025-01-07,2025-01-27,Shipped,278,3104.87,Mobile Payment
104752,2023-06-26,2023-06-30,Shipped,831,4686.51,Credit Card
104753,2023-11-06,2023-11-22,Shipped,94,2522.5,PayPal
104754,2025-07-10,2025-07-30,Cancelled,325,1087.05,Credit Card
104755,2023-05-29,2023-06-06,Shipped,218,4394.68,Credit Card
104756,2024-06-28,2024-07-12,On Hold,612,2610.08,Credit Card
104757,2024-06-13,2024-06-23,Disputed,450,2735.18,Credit Card
104758,2023-01-06,2023-01-18,Shipped,644,2947.96,Credit Card
104759,2023-05-20,2023-06-08,Processing,383,1972.59,PayPal
104760,2025-06-03,2025-06-10,Processing,854,4853.96,Bank Transfer
104761,2024-03-27,2024-04-04,Shipped,214,4819.68,Bank Transfer
104762,2023-08-30,2023-09-06,Shipped,913,2421.42,Credit Card
104763,2023-05-29,2023-06-05,Processing,5,139.19,Bank Transfer
104764,2025-07-26,2025-08-14,Processing,358,3939.42,Credit Card
104765,2024-04-24,2024-05-01,Processing,186,1705.39,Credit Card
104766,2023-02-10,2023-02-13,Shipped,804,3621.27,Credit Card
104767,2024-11-14,2024-12-02,Processing,218,2039.29,PayPal
104768,2024-02-25,2024-02-28,Shipped,932,1347.0,Bank Transfer
104769,2024-05-18,2024-06-02,Shipped,194,629.42,PayPal
104770,2025-06-07,2025-06-27,Shipped,912,3399.87,Mobile Payment
104771,2025-06-27,2025-07-14,Processing,29,3683.15,Bank Transfer
104772,2025-05-22,2025-05-26,Shipped,279,4693.51,Credit Card
104773,2024-07-23,2024-08-02,Shipped,456,161.78,Credit Card
104774,2024-07-22,2024-07-27,Processing,677,2443.56,Credit Card
104775,2024-08-04,2024-08-13,Shipped,449,416.83,Bank Transfer
104776,2025-02-20,2025-03-02,Shipped,720,2294.87,Credit Card
104777,2023-06-12,2023-06-26,Processing,725,2451.51,Credit Card
104778,2023-01-13,2023-01-26,Shipped,384,4167.53,Credit Card
104779,2023-09-07,2023-09-26,Shipped,779,2698.37,Credit Card
104780,2023-05-18,2023-05-29,Shipped,519,1810.93,Credit Card
104781,2023-05-11,2023-05-22,Shipped,752,3023.79,PayPal
104782,2023-12-21,2024-01-06,Shipped,265,3431.82,Credit Card
104783,2023-11-26,2023-12-03,Shipped,225,2883.33,PayPal
104784,2025-12-09,2025-12-17,Shipped,577,3928.47,Credit Card
104785,2023-09-09,2023-09-18,Processing,142,3310.78,Credit Card
104786,2024-07-13,2024-08-01,Shipped,800,1758.78,Credit Card
104787,2025-09-16,2025-09-21,Shipped,848,3335.44,Credit Card
104788,2025-08-09,2025-08-24,Shipped,304,1581.68,PayPal
104789,2024-04-17,2024-04-22,Processing,412,3429.68,Bank Transfer
104790,2025-01-28,2025-02-14,On Hold,504,4603.52,Bank Transfer
104791,2025-07-10,2025-07-25,Resolved,837,2371.8,Credit Card
104792,2025-03-31,2025-04-11,Shipped,404,239.11,Credit Card
104793,2023-01-18,2023-02-06,On Hold,951,1713.4,PayPal
104794,2025-06-11,2025-06-23,Shipped,329,4633.23,Credit Card
104795,2025-01-14,2025-01-18,Shipped,639,2688.75,Credit Card
104796,2023-10-03,2023-10-23,Shipped,148,2342.76,Credit Card
104797,2024-07-18,2024-07-25,Shipped,442,389.64,PayPal
104798,2025-01-10,2025-01-14,Shipped,622,854.99,Bank Transfer
104799,2025-08-15,2025-08-25,Cancelled,443,3926.68,Credit Card
104800,2023-05-07,2023-05-22,Processing,144,1529.92,Cash
104801,2025-06-03,2025-06-12,Shipped,252,815.32,Cash
104802,2024-06-10,2024-06-20,Shipped,92,2722.21,Credit Card
104803,2024-05-04,2024-05-14,Processing,919,399.5,Mobile Payment
104804,2025-11-07,2025-11-18,On Hold,411,1771.44,PayPal
104805,2024-10-24,2024-11-06,Shipped,328,1860.8,PayPal
104806,2024-12-29,2025-01-05,Shipped,107,1721.3,Credit Card
104807,2025-04-23,2025-05-10,Resolved,355,2276.84,Mobile Payment
104808,2024-03-08,2024-03-21,Shipped,464,4788.44,Cash
104809,2024-02-14,2024-03-04,Shipped,948,449.52,Credit Card
104810,2024-12-15,2024-12-30,Disputed,936,3090.05,Mobile Payment
104811,2024-05-21,2024-05-30,Processing,556,3561.68,PayPal
104812,2025-06-14,2025-06-25,Shipped,670,2671.75,Credit Card
104813,2025-03-03,2025-03-07,On Hold,615,3075.57,PayPal
104814,2023-08-16,2023-09-01,Shipped,882,2125.72,PayPal
104815,2025-08-21,2025-09-06,Processing,173,2961.6,Credit Card
104816,2024-08-04,2024-08-11,Shipped,881,1812.63,Credit Card
104817,2025-07-26,2025-08-04,Shipped,579,3635.79,PayPal
104818,2023-04-10,2023-04-15,Processing,5,659.93,Mobile Payment
104819,2025-10-09,2025-10-14,Cancelled,60,3399.98,Mobile Payment
104820,2024-10-02,2024-10-09,Processing,193,2702.43,PayPal
104821,2023-11-22,2023-11-28,Resolved,128,3880.35,Bank Transfer
104822,2023-06-04,2023-06-08,Cancelled,921,1762.46,Bank Transfer
104823,2023-12-18,2023-12-30,Processing,741,1356.96,PayPal
104824,2023-11-05,2023-11-09,Shipped,345,2127.99,Credit Card
104825,2024-04-27,2024-05-06,Disputed,362,187.17,Credit Card
104826,2024-01-22,2024-01-29,Shipped,331,1206.71,PayPal
104827,2024-07-20,2024-07-23,Shipped,659,2475.11,Credit Card
104828,2025-12-15,2025-12-27,Shipped,281,4470.37,Credit Card
104829,2024-08-02,2024-08-21,Shipped,772,4740.59,Credit Card
104830,2024-07-27,2024-08-10,Shipped,978,3729.42,Credit Card
104831,2024-05-20,2024-05-28,Shipped,876,2923.37,Mobile Payment
104832,2025-08-11,2025-08-14,Shipped,277,24.53,Mobile Payment
104833,2024-02-19,2024-02-24,Shipped,635,65.06,Credit Card
104834,2023-12-23,2024-01-02,On Hold,720,3448.85,Mobile Payment
104835,2023-09-22,2023-10-10,Shipped,659,1106.96,Credit Card
104836,2024-12-03,2024-12-14,Shipped,67,2190.67,Credit Card
104837,2025-09-01,2025-09-11,Shipped,318,2789.29,Credit Card
104838,2025-08-16,2025-08-22,Shipped,399,2034.4,Credit Card
104839,2024-05-20,2024-05-29,Processing,591,3726.15,Credit Card
104840,2024-06-29,2024-07-07,Shipped,53,4162.18,Mobile Payment
104841,2024-12-09,2024-12-13,Resolved,101,1042.43,Credit Card
104842,2024-03-31,2024-04-10,Shipped,448,792.2,PayPal
104843,2024-11-07,2024-11-26,Shipped,295,4062.72,Credit Card
104844,2024-03-16,2024-03-21,Processing,618,4325.02,Cash
104845,2024-03-28,2024-04-14,Resolved,706,3004.57,Credit Card
104846,2025-06-23,2025-07-07,Shipped,581,3485.6,Credit Card
104847,2025-08-04,2025-08-09,Resolved,822,907.89,Bank Transfer
104848,2023-07-03,2023-07-19,Resolved,192,4915.21,Credit Card
104849,2025-03-12,2025-03-25,Shipped,47,24.26,Credit Card
104850,2024-05-29,2024-06-07,Shipped,898,1081.87,Credit Card
104851,2024-05-29,2024-06-07,Processing,767,3891.8,Bank Transfer
104852,2025-05-06,2025-05-11,Shipped,161,3451.64,Mobile Payment
104853,2023-01-16,2023-01-20,Shipped,154,829.92,Cash
104854,2025-06-23,2025-07-08,Processing,245,1599.1,Credit Card
104855,2023-04-07,2023-04-26,Resolved,943,2232.96,PayPal
104856,2025-09-14,2025-09-20,Shipped,938,1095.4,PayPal
104857,2025-02-01,2025-02-10,Shipped,45,2942.07,Cash
104858,2025-05-16,2025-05-25,Cancelled,144,1713.82,Bank Transfer
104859,2025-05-18,2025-06-05,Resolved,906,1656.87,Credit Card
104860,2025-04-26,2025-05-02,Shipped,567,3292.06,Mobile Payment
104861,2023-02-26,2023-03-08,Shipped,823,2108.68,Credit Card
104862,2024-01-12,2024-01-24,Processing,363,3244.29,Mobile Payment
104863,2025-04-26,2025-05-15,Shipped,843,3857.27,Credit Card
104864,2025-04-21,2025-04-30,Shipped,477,1566.48,Credit Card
104865,2023-05-20,2023-06-08,Shipped,807,3646.8,Mobile Payment
104866,2025-03-21,2025-04-05,Shipped,837,2833.77,Mobile Payment
104867,2025-04-16,2025-04-29,Processing,13,213.67,Mobile Payment
104868,2024-04-13,2024-04-23,Shipped,323,771.46,PayPal
104869,2025-03-20,2025-03-31,Shipped,653,702.66,Credit Card
104870,2023-11-24,2023-12-02,Disputed,131,1633.71,Bank Transfer
104871,2024-11-24,2024-12-08,Shipped,602,3171.32,Bank Transfer
104872,2024-02-10,2024-02-27,Cancelled,236,2425.94,Credit Card
104873,2024-07-13,2024-07-18,Shipped,959,2151.07,Credit Card
104874,2024-01-14,2024-02-01,Shipped,80,1107.29,Credit Card
104875,2024-01-02,2024-01-22,Shipped,17,3101.57,Credit Card
104876,2023-11-01,2023-11-13,Processing,688,955.01,Credit Card
104877,2025-01-26,2025-01-30,Shipped,690,3336.9,Mobile Payment
104878,2025-03-18,2025-03-25,Shipped,27,2307.02,Credit Card
104879,2024-11-03,2024-11-12,Cancelled,944,2731.12,PayPal
104880,2024-03-11,2024-03-23,Processing,413,2292.25,PayPal
104881,2023-04-14,2023-05-01,Shipped,319,1520.72,Credit Card
104882,2025-03-14,2025-03-29,Cancelled,705,2812.23,Credit Card
104883,2023-01-10,2023-01-22,Shipped,419,2530.27,Cash
104884,2024-12-30,2025-01-02,Shipped,344,2898.51,Credit Card
104885,2025-05-24,2025-06-01,Shipped,812,925.89,Credit Card
104886,2023-10-27,2023-11-05,Processing,797,718.05,Credit Card
104887,2023-11-22,2023-12-10,Shipped,969,1524.33,Bank Transfer
104888,2025-04-25,2025-05-15,Processing,621,3559.46,Credit Card
104889,2023-04-23,2023-05-04,Shipped,198,3905.88,PayPal
104890,2024-06-02,2024-06-13,Processing,441,2083.86,Credit Card
104891,2024-12-24,2024-12-30,Resolved,306,2999.48,Bank Transfer
104892,2023-06-28,2023-07-18,Shipped,388,4351.09,Credit Card
104893,2025-10-25,2025-11-14,Shipped,757,3732.32,PayPal
104894,2025-08-22,2025-08-30,Shipped,257,3022.33,Mobile Payment
104895,2023-02-08,2023-02-18,On Hold,816,3797.39,PayPal
104896,2025-01-07,2025-01-12,Shipped,438,3109.81,Credit Card
104897,2023-06-27,2023-07-07,On Hold,280,240.01,PayPal
104898,2024-04-11,2024-04-21,Processing,558,1241.63,Credit Card
